cons_id,party_id,party_list_vote,party_list_vote_percent
AYA_5,733,50,0.04663
AYA_5,734,64,0.05968
AYA_5,736,176,0.16413
AYA_5,737,12,0.01119
AYA_5,738,573,0.53437
AYA_5,739,15,0.01399
AYA_5,740,145,0.13522
AYA_5,741,16,0.01492
AYA_5,742,8,0.00746
AYA_5,743,375,0.34972
AYA_5,745,13,0.01212
AYA_5,747,256,0.23874
AYA_5,748,188,0.17532
AYA_5,749,65,0.06062
AYA_5,750,51,0.04756
AYA_5,751,6,0.0056
AYA_5,752,130,0.12123
AYA_5,755,40,0.0373
AYA_5,758,289,0.26951
AYA_5,761,152,0.14175
AYA_5,762,382,0.35624
AYA_5,763,9804,9.14296
AYA_5,764,74,0.06901
AYA_5,765,26,0.02425
AYA_5,767,31,0.02891
AYA_5,768,14,0.01306
AYA_5,769,205,0.19118
AYA_5,770,12,0.01119
AYA_5,771,152,0.14175
AYA_5,773,236,0.22009
AYA_5,774,7,0.00653
AYA_5,775,35,0.03264
AYA_5,776,1360,1.2683
AYA_5,777,43,0.0401
AYA_5,778,679,0.63322
AYA_5,779,83,0.0774
AYA_5,780,107,0.09979
AYA_5,781,147,0.13709
AYA_5,783,7,0.00653
AYA_5,784,185,0.17253
AYA_5,786,141,0.13149
BKK_1,701,3573,3.78468
BKK_1,702,11,0.01165
BKK_1,703,10,0.01059
BKK_1,705,13857,14.67794
BKK_1,706,1675,1.77423
BKK_1,707,379,0.40145
BKK_1,708,133,0.14088
BKK_1,709,681,0.72134
BKK_1,710,6,0.00636
BKK_1,712,115,0.12181
BKK_1,714,24,0.02542
BKK_1,715,3,0.00318
BKK_1,717,10,0.01059
BKK_1,718,42,0.04449
BKK_1,719,1297,1.37384
BKK_1,721,52,0.05508
BKK_1,722,5,0.0053
BKK_1,723,2,0.00212
BKK_1,724,8,0.00847
BKK_1,725,1,0.00106
BKK_1,726,41177,43.61647
BKK_1,727,81,0.0858
BKK_1,728,21,0.02224
BKK_1,729,103,0.1091
BKK_1,731,28,0.02966
BKK_1,732,2,0.00212
BKK_1,733,45,0.04767
BKK_1,734,17,0.01801
BKK_1,736,71,0.07521
BKK_1,737,3,0.00318
BKK_1,738,32,0.0339
BKK_1,739,8,0.00847
BKK_1,740,118,0.12499
BKK_1,741,18,0.01907
BKK_1,742,5,0.0053
BKK_1,743,744,0.78808
BKK_1,745,6,0.00636
BKK_1,747,18,0.01907
BKK_1,748,39,0.04131
BKK_1,749,13,0.01377
BKK_1,750,35,0.03707
BKK_1,751,46,0.04873
BKK_1,752,7,0.00741
BKK_1,755,4,0.00424
BKK_1,758,30,0.03178
BKK_1,761,116,0.12287
BKK_1,762,1209,1.28063
BKK_1,763,23999,25.42078
BKK_1,764,25,0.02648
BKK_1,765,15,0.01589
BKK_1,767,1,0.00106
BKK_1,768,25,0.02648
BKK_1,769,499,0.52856
BKK_1,770,6,0.00636
BKK_1,771,59,0.0625
BKK_1,773,32,0.0339
BKK_1,774,7,0.00741
BKK_1,775,10,0.01059
BKK_1,776,9,0.00953
BKK_1,777,26,0.02754
BKK_1,778,143,0.15147
BKK_1,779,99,0.10487
BKK_1,780,41,0.04343
BKK_1,781,33,0.03496
BKK_1,783,2,0.00212
BKK_1,784,71,0.07521
BKK_1,786,108,0.1144
BKK_10,701,2848,2.73591
BKK_10,702,16,0.01537
BKK_10,703,11,0.01057
BKK_10,705,19661,18.88719
BKK_10,706,934,0.89724
BKK_10,707,283,0.27186
BKK_10,708,162,0.15562
BKK_10,709,804,0.77236
BKK_10,710,27,0.02594
BKK_10,712,455,0.43709
BKK_10,714,74,0.07109
BKK_10,715,6,0.00576
BKK_10,717,8,0.00769
BKK_10,718,38,0.0365
BKK_10,719,1340,1.28726
BKK_10,721,75,0.07205
BKK_10,722,21,0.02017
BKK_10,723,5,0.0048
BKK_10,724,6,0.00576
BKK_10,725,4,0.00384
BKK_10,726,50659,48.66519
BKK_10,727,82,0.07877
BKK_10,728,27,0.02594
BKK_10,729,46,0.04419
BKK_10,731,16,0.01537
BKK_10,732,10,0.00961
BKK_10,733,40,0.03843
BKK_10,734,11,0.01057
BKK_10,736,55,0.05284
BKK_10,737,2,0.00192
BKK_10,738,83,0.07973
BKK_10,739,12,0.01153
BKK_10,740,40,0.03843
BKK_10,741,16,0.01537
BKK_10,742,11,0.01057
BKK_10,743,600,0.57639
BKK_10,745,3,0.00288
BKK_10,747,30,0.02882
BKK_10,748,47,0.04515
BKK_10,749,10,0.00961
BKK_10,750,36,0.03458
BKK_10,751,34,0.03266
BKK_10,752,5,0.0048
BKK_10,755,6,0.00576
BKK_10,758,72,0.06917
BKK_10,761,35,0.03362
BKK_10,762,5335,5.12503
BKK_10,763,16058,15.426
BKK_10,764,28,0.0269
BKK_10,765,14,0.01345
BKK_10,767,3,0.00288
BKK_10,768,17,0.01633
BKK_10,769,271,0.26033
BKK_10,770,6,0.00576
BKK_10,771,20,0.01921
BKK_10,773,40,0.03843
BKK_10,774,8,0.00769
BKK_10,775,13,0.01249
BKK_10,776,24,0.02306
BKK_10,777,16,0.01537
BKK_10,778,51,0.04899
BKK_10,779,70,0.06724
BKK_10,780,51,0.04899
BKK_10,781,34,0.03266
BKK_10,783,3,0.00288
BKK_10,784,102,0.09799
BKK_10,786,159,0.15274
BKK_11,701,1210,1.17919
BKK_11,702,24,0.02339
BKK_11,703,4,0.0039
BKK_11,705,21929,21.37059
BKK_11,706,846,0.82446
BKK_11,707,231,0.22512
BKK_11,708,39,0.03801
BKK_11,709,1242,1.21037
BKK_11,710,8,0.0078
BKK_11,712,42,0.04093
BKK_11,714,266,0.25923
BKK_11,715,11,0.01072
BKK_11,717,10,0.00975
BKK_11,718,27,0.02631
BKK_11,719,1173,1.14313
BKK_11,721,56,0.05457
BKK_11,722,13,0.01267
BKK_11,723,2,0.00195
BKK_11,724,4,0.0039
BKK_11,725,1,0.00097
BKK_11,726,49810,48.54161
BKK_11,727,102,0.0994
BKK_11,728,26,0.02534
BKK_11,729,62,0.06042
BKK_11,731,15,0.01462
BKK_11,732,5,0.00487
BKK_11,733,21,0.02047
BKK_11,734,8,0.0078
BKK_11,736,66,0.06432
BKK_11,737,1,0.00097
BKK_11,738,66,0.06432
BKK_11,739,8,0.0078
BKK_11,740,52,0.05068
BKK_11,741,10,0.00975
BKK_11,742,11,0.01072
BKK_11,743,430,0.41905
BKK_11,745,0,0
BKK_11,747,77,0.07504
BKK_11,748,34,0.03313
BKK_11,749,10,0.00975
BKK_11,750,31,0.03021
BKK_11,751,32,0.03119
BKK_11,752,12,0.01169
BKK_11,755,5,0.00487
BKK_11,758,65,0.06334
BKK_11,761,43,0.04191
BKK_11,762,5747,5.60065
BKK_11,763,14773,14.39681
BKK_11,764,27,0.02631
BKK_11,765,13,0.01267
BKK_11,767,1,0.00097
BKK_11,768,16,0.01559
BKK_11,769,271,0.2641
BKK_11,770,6,0.00585
BKK_11,771,38,0.03703
BKK_11,773,35,0.03411
BKK_11,774,4,0.0039
BKK_11,775,13,0.01267
BKK_11,776,16,0.01559
BKK_11,777,16,0.01559
BKK_11,778,148,0.14423
BKK_11,779,19,0.01852
BKK_11,780,38,0.03703
BKK_11,781,413,0.40248
BKK_11,783,6,0.00585
BKK_11,784,102,0.0994
BKK_11,786,119,0.11597
BKK_12,701,2675,2.51386
BKK_12,702,25,0.02349
BKK_12,703,13,0.01222
BKK_12,705,20565,19.32619
BKK_12,706,1546,1.45287
BKK_12,707,375,0.35241
BKK_12,708,166,0.156
BKK_12,709,710,0.66723
BKK_12,710,6,0.00564
BKK_12,712,99,0.09304
BKK_12,714,21,0.01973
BKK_12,715,8,0.00752
BKK_12,717,13,0.01222
BKK_12,718,30,0.02819
BKK_12,719,1472,1.38333
BKK_12,721,66,0.06202
BKK_12,722,6,0.00564
BKK_12,723,2,0.00188
BKK_12,724,8,0.00752
BKK_12,725,2,0.00188
BKK_12,726,52394,49.23785
BKK_12,727,76,0.07142
BKK_12,728,27,0.02537
BKK_12,729,56,0.05263
BKK_12,731,22,0.02067
BKK_12,732,4,0.00376
BKK_12,733,39,0.03665
BKK_12,734,19,0.01786
BKK_12,736,61,0.05733
BKK_12,737,6,0.00564
BKK_12,738,75,0.07048
BKK_12,739,14,0.01316
BKK_12,740,89,0.08364
BKK_12,741,17,0.01598
BKK_12,742,7,0.00658
BKK_12,743,842,0.79128
BKK_12,745,4,0.00376
BKK_12,747,33,0.03101
BKK_12,748,49,0.04605
BKK_12,749,15,0.0141
BKK_12,750,29,0.02725
BKK_12,751,36,0.03383
BKK_12,752,15,0.0141
BKK_12,755,5,0.0047
BKK_12,758,266,0.24998
BKK_12,761,92,0.08646
BKK_12,762,1781,1.67371
BKK_12,763,18381,17.27375
BKK_12,764,22,0.02067
BKK_12,765,15,0.0141
BKK_12,767,2,0.00188
BKK_12,768,18,0.01692
BKK_12,769,390,0.36651
BKK_12,770,8,0.00752
BKK_12,771,32,0.03007
BKK_12,773,39,0.03665
BKK_12,774,4,0.00376
BKK_12,775,13,0.01222
BKK_12,776,22,0.02067
BKK_12,777,19,0.01786
BKK_12,778,53,0.04981
BKK_12,779,27,0.02537
BKK_12,780,59,0.05545
BKK_12,781,346,0.32516
BKK_12,783,6,0.00564
BKK_12,784,77,0.07236
BKK_12,786,143,0.13439
BKK_13,701,2394,2.38489
BKK_13,702,17,0.01694
BKK_13,703,7,0.00697
BKK_13,705,18009,17.94047
BKK_13,706,1747,1.74035
BKK_13,707,352,0.35066
BKK_13,708,35,0.03487
BKK_13,709,876,0.87267
BKK_13,710,5,0.00498
BKK_13,712,57,0.05678
BKK_13,714,16,0.01594
BKK_13,715,1,0.001
BKK_13,717,6,0.00598
BKK_13,718,35,0.03487
BKK_13,719,1237,1.23229
BKK_13,721,55,0.05479
BKK_13,722,4,0.00398
BKK_13,723,4,0.00398
BKK_13,724,5,0.00498
BKK_13,725,2,0.00199
BKK_13,726,48193,48.0096
BKK_13,727,67,0.06675
BKK_13,728,16,0.01594
BKK_13,729,76,0.07571
BKK_13,731,28,0.02789
BKK_13,732,4,0.00398
BKK_13,733,34,0.03387
BKK_13,734,13,0.01295
BKK_13,736,56,0.05579
BKK_13,737,6,0.00598
BKK_13,738,38,0.03786
BKK_13,739,9,0.00897
BKK_13,740,34,0.03387
BKK_13,741,18,0.01793
BKK_13,742,10,0.00996
BKK_13,743,509,0.50706
BKK_13,745,1,0.001
BKK_13,747,15,0.01494
BKK_13,748,27,0.0269
BKK_13,749,14,0.01395
BKK_13,750,30,0.02989
BKK_13,751,32,0.03188
BKK_13,752,11,0.01096
BKK_13,755,7,0.00697
BKK_13,758,77,0.07671
BKK_13,761,62,0.06176
BKK_13,762,1407,1.40165
BKK_13,763,21001,20.92108
BKK_13,764,24,0.02391
